Epoch: 1 | Loss: 0.7286762595176697 | Accuracy: 0.6202
Epoch: 2 | Loss: 0.7528088688850403 | Accuracy: 0.5069
Epoch: 3 | Loss: 0.7229620218276978 | Accuracy: 0.551
Epoch: 4 | Loss: 0.7295039892196655 | Accuracy: 0.5558
Epoch: 5 | Loss: 0.7354030013084412 | Accuracy: 0.5597
Epoch: 6 | Loss: 0.7217450141906738 | Accuracy: 0.632
Epoch: 7 | Loss: 0.7291560173034668 | Accuracy: 0.5432
Epoch: 8 | Loss: 0.7460852861404419 | Accuracy: 0.5573
Epoch: 9 | Loss: 0.731108546257019 | Accuracy: 0.5838
Epoch: 10 | Loss: 0.7285745739936829 | Accuracy: 0.5581
Epoch: 11 | Loss: 0.7413318753242493 | Accuracy: 0.5147
Epoch: 12 | Loss: 0.7330889105796814 | Accuracy: 0.5434
Epoch: 13 | Loss: 0.7204152345657349 | Accuracy: 0.628
Epoch: 14 | Loss: 0.7223469018936157 | Accuracy: 0.6292
Epoch: 15 | Loss: 0.7182076573371887 | Accuracy: 0.6265
Epoch: 16 | Loss: 0.7300521731376648 | Accuracy: 0.5879
Epoch: 17 | Loss: 0.7335471510887146 | Accuracy: 0.577
Epoch: 18 | Loss: 0.7275892496109009 | Accuracy: 0.5811
Epoch: 19 | Loss: 0.7264410853385925 | Accuracy: 0.6047
Epoch: 20 | Loss: 0.7147687673568726 | Accuracy: 0.6101
Epoch: 21 | Loss: 0.7167969942092896 | Accuracy: 0.6588
Epoch: 22 | Loss: 0.7109357714653015 | Accuracy: 0.6652
Epoch: 23 | Loss: 0.7135803699493408 | Accuracy: 0.6385
Epoch: 24 | Loss: 0.7325937151908875 | Accuracy: 0.5998
Epoch: 25 | Loss: 0.7029145359992981 | Accuracy: 0.6256
Epoch: 26 | Loss: 0.6942086815834045 | Accuracy: 0.6447
Epoch: 27 | Loss: 0.7211499214172363 | Accuracy: 0.594
Epoch: 28 | Loss: 0.7068761587142944 | Accuracy: 0.6133
Epoch: 29 | Loss: 0.6952911019325256 | Accuracy: 0.6422
Epoch: 30 | Loss: 0.7057392597198486 | Accuracy: 0.6308
Epoch: 31 | Loss: 0.7083150148391724 | Accuracy: 0.621
Epoch: 32 | Loss: 0.7185166478157043 | Accuracy: 0.6046
Epoch: 33 | Loss: 0.7153229117393494 | Accuracy: 0.5761
Epoch: 34 | Loss: 0.7159388661384583 | Accuracy: 0.57
Epoch: 35 | Loss: 0.7088991403579712 | Accuracy: 0.6275
Epoch: 36 | Loss: 0.7130524516105652 | Accuracy: 0.6137
Epoch: 37 | Loss: 0.7045847177505493 | Accuracy: 0.6073
Epoch: 38 | Loss: 0.7055421471595764 | Accuracy: 0.6146
Epoch: 39 | Loss: 0.7276461720466614 | Accuracy: 0.6079
Epoch: 40 | Loss: 0.7190583944320679 | Accuracy: 0.6262
Epoch: 41 | Loss: 0.723491907119751 | Accuracy: 0.6134
Epoch: 42 | Loss: 0.720525324344635 | Accuracy: 0.6187
Epoch: 43 | Loss: 0.714526891708374 | Accuracy: 0.6167
Epoch: 44 | Loss: 0.7049784064292908 | Accuracy: 0.6132
Epoch: 45 | Loss: 0.7107194662094116 | Accuracy: 0.6149
Epoch: 46 | Loss: 0.7033089399337769 | Accuracy: 0.6134
Epoch: 47 | Loss: 0.7026772499084473 | Accuracy: 0.6396
Epoch: 48 | Loss: 0.7100968360900879 | Accuracy: 0.6058
Epoch: 49 | Loss: 0.7095890045166016 | Accuracy: 0.6118
Epoch: 50 | Loss: 0.7035624980926514 | Accuracy: 0.6477
Epoch: 51 | Loss: 0.7029659748077393 | Accuracy: 0.6356
Epoch: 52 | Loss: 0.7185295224189758 | Accuracy: 0.5777
Epoch: 53 | Loss: 0.7229422926902771 | Accuracy: 0.6203
Epoch: 54 | Loss: 0.7166707515716553 | Accuracy: 0.6103
Epoch: 55 | Loss: 0.681706964969635 | Accuracy: 0.6895
Epoch: 56 | Loss: 0.6969059109687805 | Accuracy: 0.6498
Epoch: 57 | Loss: 0.7198141813278198 | Accuracy: 0.6032
Epoch: 58 | Loss: 0.7081753611564636 | Accuracy: 0.6025
Epoch: 59 | Loss: 0.6965899467468262 | Accuracy: 0.629
Epoch: 60 | Loss: 0.7355331182479858 | Accuracy: 0.5648
Epoch: 61 | Loss: 0.702292799949646 | Accuracy: 0.6245
Epoch: 62 | Loss: 0.7124713063240051 | Accuracy: 0.609
Epoch: 63 | Loss: 0.7553616166114807 | Accuracy: 0.5256
Epoch: 64 | Loss: 0.7038156986236572 | Accuracy: 0.6237
Epoch: 65 | Loss: 0.7015533447265625 | Accuracy: 0.6333
Epoch: 66 | Loss: 0.697319507598877 | Accuracy: 0.6363
Epoch: 67 | Loss: 0.7032246589660645 | Accuracy: 0.619
Epoch: 68 | Loss: 0.7236189842224121 | Accuracy: 0.6245
Epoch: 69 | Loss: 0.7200974225997925 | Accuracy: 0.576
Epoch: 70 | Loss: 0.6944681406021118 | Accuracy: 0.6508
Epoch: 71 | Loss: 0.6953445672988892 | Accuracy: 0.6333
Epoch: 72 | Loss: 0.70311439037323 | Accuracy: 0.6475
Epoch: 73 | Loss: 0.6935485005378723 | Accuracy: 0.6503
Epoch: 74 | Loss: 0.7102149724960327 | Accuracy: 0.6062
Epoch: 75 | Loss: 0.7011784911155701 | Accuracy: 0.6534
Epoch: 76 | Loss: 0.7443943023681641 | Accuracy: 0.5639
Epoch: 77 | Loss: 0.7171776294708252 | Accuracy: 0.6142
Epoch: 78 | Loss: 0.686863124370575 | Accuracy: 0.6741
Epoch: 79 | Loss: 0.7169966697692871 | Accuracy: 0.6064
Epoch: 80 | Loss: 0.7159878015518188 | Accuracy: 0.6339
Epoch: 81 | Loss: 0.7098945379257202 | Accuracy: 0.6338
Epoch: 82 | Loss: 0.7214645743370056 | Accuracy: 0.6199
Epoch: 83 | Loss: 0.7113277316093445 | Accuracy: 0.6265
Epoch: 84 | Loss: 0.7180359959602356 | Accuracy: 0.5919
Epoch: 85 | Loss: 0.6926425695419312 | Accuracy: 0.6477
Epoch: 86 | Loss: 0.7009374499320984 | Accuracy: 0.6311
Epoch: 87 | Loss: 0.6993893980979919 | Accuracy: 0.6197
Epoch: 88 | Loss: 0.7029632925987244 | Accuracy: 0.6073
Epoch: 89 | Loss: 0.7239494919776917 | Accuracy: 0.578
Epoch: 90 | Loss: 0.6990621089935303 | Accuracy: 0.6324
Epoch: 91 | Loss: 0.7135244607925415 | Accuracy: 0.5996
Epoch: 92 | Loss: 0.7148265838623047 | Accuracy: 0.5949
Epoch: 93 | Loss: 0.6947259306907654 | Accuracy: 0.6373
Epoch: 94 | Loss: 0.7138721942901611 | Accuracy: 0.6091
Epoch: 95 | Loss: 0.7193917036056519 | Accuracy: 0.5972
Epoch: 96 | Loss: 0.724387526512146 | Accuracy: 0.6073
Epoch: 97 | Loss: 0.7223331928253174 | Accuracy: 0.603
Epoch: 98 | Loss: 0.7234720587730408 | Accuracy: 0.6015
Epoch: 99 | Loss: 0.7055049538612366 | Accuracy: 0.6361
Epoch: 100 | Loss: 0.6955578327178955 | Accuracy: 0.6387
Model saved accuracy: 0.6895
